일자,코스피,음식료품,섬유의복,종이목재,화학,의약품,비금속광물,철강금속,기계,전기전자,의료정밀,운수장비,유통업,전기가스업,건설업,운수창고업,통신업,금융업,증권,보험,서비스업,제조업
2021/05/31,3203.92,4643.08,401.65,472.44,7529.9,18204.86,2776.93,5534.29,1250.54,30169.07,3187.39,2372.84,443.59,835.91,137.46,2611.36,437.36,476.8,2208.54,14452.17,1973.56,8070.8
2021/05/28,3188.73,4547.85,398.4,469.56,7574.55,18074.7,2814.84,5568.13,1218.67,30034.52,3159.56,2350.42,439.18,829.45,135.22,2641.85,435.15,475.16,2213.21,14406.34,1949.72,8040.08
2021/05/27,3165.51,4576.76,391.62,467.88,7499.2,17912.89,2821.24,5531.6,1197.91,29854.13,3134.38,2265.75,436.24,839.82,134.7,2659.17,436.2,470.49,2206.76,14334.93,1959.54,7958.75
2021/05/26,3168.43,4553.12,386.88,467.4,7607.4,18062.11,2809.23,5424.49,1173.12,29837.53,3124.45,2296.34,438.03,842.25,130.97,2622.88,434.98,474.25,2211.95,14468.08,1939.86,7978.87
2021/05/25,3171.32,4492.29,384.85,467.82,7684.21,18205.97,2801.81,5576.7,1141.72,29884.53,3086.69,2317.43,435.01,806.16,129.09,2615.83,429.88,474.7,2206.45,14417.26,1924.74,8013.17
2021/05/24,3144.3,4374.71,390.85,461.84,7624.11,18074.56,2790.87,5543.93,1127.09,29640.35,3083.19,2318.59,429.51,805.64,130.21,2528.86,430.56,469.56,2192.33,14381.84,1904.08,7954.84
2021/05/21,3156.42,4340.2,387.87,468.32,7675.18,18339.62,2812.21,5603.7,1118.28,29893.31,3138.61,2317.33,430.97,780.73,130.01,2511.81,419.85,467.83,2179.4,14232.53,1911.94,8010.51
2021/05/20,3162.28,4387.25,394.17,472.88,7756.71,18626.38,2822.0,5684.07,1125.03,29690.97,3169.54,2294.52,437.85,784.08,132.32,2535.86,421.22,474.51,2192.88,14420.23,1891.68,8013.01
2021/05/18,3173.05,4464.31,391.39,479.88,7728.62,18718.5,2785.9,5944.31,1115.54,29668.97,3137.33,2353.39,441.01,791.28,132.43,2482.15,422.7,479.6,2231.32,14594.12,1880.34,8047.28
2021/05/17,3134.52,4462.18,390.57,481.42,7621.22,18423.22,2744.28,5671.5,1092.49,29473.53,3188.46,2317.8,439.78,772.66,128.93,2490.64,419.07,473.47,2178.89,14504.82,1845.5,7953.05
2021/05/14,3153.32,4499.67,397.24,477.12,7628.03,18843.05,2798.25,5805.5,1096.4,29670.97,3194.31,2323.54,437.98,781.63,130.49,2465.43,426.48,477.86,2240.39,14775.02,1834.98,8015.28
2021/05/13,3122.11,4568.89,393.03,472.46,7563.0,18051.92,2783.59,5913.17,1091.02,29139.38,3084.66,2320.46,430.21,778.63,129.62,2500.24,424.86,480.68,2223.24,15033.35,1822.81,7903.54
2021/05/12,3161.66,4493.63,398.23,481.27,7694.51,17996.99,2822.03,6184.88,1122.09,29729.97,3172.49,2335.54,438.4,783.83,130.37,2561.16,420.77,478.11,2275.75,14542.46,1843.34,8032.12
2021/05/11,3209.43,4499.65,401.45,492.57,7917.27,17917.36,2849.25,6303.78,1142.21,30268.34,3237.06,2331.63,441.06,803.28,134.73,2527.6,427.31,489.11,2340.0,14721.11,1869.34,8152.14
2021/05/10,3249.3,4399.78,395.07,491.1,7978.75,18162.97,2885.23,6152.46,1146.42,31137.22,3342.58,2359.4,443.0,800.64,133.84,2512.78,420.62,488.86,2355.47,14562.72,1902.49,8286.11
2021/05/07,3197.2,4321.18,383.98,481.94,7933.55,17690.05,2851.83,6004.16,1133.97,30722.13,3345.28,2304.14,431.42,796.12,132.73,2427.29,414.86,479.96,2263.05,14634.91,1871.97,8163.35
2021/05/06,3178.74,4231.64,378.44,471.71,7976.22,17178.64,2807.18,5966.89,1123.84,30758.43,3352.19,2288.58,424.68,779.84,129.11,2384.88,412.41,475.95,2252.92,14460.73,1858.26,8134.59
2021/05/04,3147.37,4166.84,373.73,463.43,7762.07,17068.34,2785.06,5661.35,1094.6,30967.17,3314.43,2292.86,420.3,766.13,125.65,2260.01,409.92,459.96,2170.87,13951.37,1857.62,8090.11
2021/05/03,3127.2,4168.95,371.76,463.4,7658.43,16878.02,2727.4,5572.3,1100.16,30678.22,3309.26,2274.71,419.77,772.17,125.96,2284.02,402.76,460.81,2163.11,14184.84,1856.96,8011.16
2021/04/30,3147.86,4140.29,378.35,466.75,7789.58,17641.55,2809.24,5616.1,1118.35,30626.15,3298.98,2231.26,425.76,784.73,127.11,2355.09,400.56,466.36,2222.21,13932.97,1858.22,8055.23
2021/04/29,3174.07,4165.4,378.21,472.06,7887.05,17706.97,2854.55,5778.54,1120.22,30873.57,3363.59,2254.49,430.71,791.47,131.4,2343.45,402.56,464.97,2174.09,13992.72,1883.7,8130.82
2021/04/28,3181.47,4171.4,375.45,467.96,7731.55,17907.91,2885.62,5681.67,1131.06,31010.39,3382.74,2284.45,420.6,794.39,129.18,2348.51,412.88,468.23,2209.12,14251.28,1907.98,8138.36
2021/04/27,3215.42,4230.19,372.9,480.08,7806.35,18085.52,2944.93,5741.78,1154.37,31517.25,3454.48,2287.61,427.74,803.53,130.87,2310.79,417.3,466.57,2239.64,14203.31,1940.17,8241.26
2021/04/26,3217.53,4218.87,373.56,475.7,7809.03,18484.72,2977.63,5477.27,1146.47,31612.06,3428.1,2308.2,427.49,790.97,129.06,2307.6,416.08,465.83,2225.91,14163.98,1931.95,8262.65
2021/04/23,3186.1,4205.3,368.16,480.85,7721.02,18496.77,2949.68,5403.98,1135.05,31376.04,3391.42,2283.82,422.61,785.99,126.81,2202.05,413.39,457.05,2197.63,13898.71,1924.15,8198.25
2021/04/22,3177.52,4225.66,366.63,484.78,7643.37,18327.43,2960.99,5293.05,1134.08,31296.26,3411.54,2328.81,422.66,788.7,126.55,2218.31,409.54,452.87,2179.78,13761.67,1925.7,8177.38
2021/04/21,3171.66,4245.28,363.67,489.92,7578.32,18691.32,2960.71,5218.45,1119.33,31315.69,3385.06,2320.54,423.18,781.59,126.08,2187.46,401.39,449.95,2165.82,13559.52,1924.36,8174.01
2021/04/20,3220.7,4272.02,368.76,483.75,7715.14,18792.67,2963.54,5254.24,1138.82,31958.28,3431.39,2365.64,432.12,791.76,127.54,2220.86,404.22,453.1,2200.99,13797.0,1955.91,8311.58
2021/04/19,3198.84,4254.31,351.14,476.34,7653.41,18931.36,2960.87,5214.74,1131.97,31753.24,3404.25,2365.68,427.32,787.07,124.76,2190.84,398.02,446.69,2144.19,13533.59,1943.77,8271.78
2021/04/16,3198.62,4244.41,350.55,477.92,7668.3,18725.87,2970.39,5132.79,1127.35,31859.09,3415.03,2376.89,427.77,781.72,123.9,2150.2,399.58,444.28,2167.7,13423.5,1952.67,8277.21
2021/04/15,3194.33,4239.37,354.83,476.71,7617.97,18507.49,2949.2,5141.83,1124.97,31954.99,3358.92,2364.18,423.47,783.74,123.26,2111.13,398.83,445.96,2168.54,13420.25,1953.32,8265.29
2021/04/14,3182.38,4278.13,364.14,479.98,7647.48,18426.79,2956.07,5061.57,1134.25,31831.79,3342.19,2379.69,427.72,785.52,122.58,2120.07,390.79,442.12,2182.2,13424.4,1917.86,8255.85
2021/04/13,3169.08,4284.35,356.94,474.3,7553.5,18413.94,2913.56,4970.47,1116.51,31857.33,3333.2,2355.95,423.48,776.41,121.16,2121.57,396.41,439.07,2167.29,13140.02,1914.85,8220.85
2021/04/12,3135.59,4287.27,355.97,460.22,7373.68,18120.27,2929.32,5000.79,1120.64,31461.81,3335.01,2332.56,417.11,773.62,122.54,2108.72,378.97,439.04,2210.31,13116.7,1903.61,8117.78
2021/04/09,3131.88,4275.0,349.47,460.98,7261.65,17899.0,2856.33,4987.39,1126.63,31701.76,3431.47,2340.68,417.06,775.05,123.45,2118.93,374.18,435.81,2224.94,13144.86,1897.94,8117.7
2021/04/08,3143.26,4204.78,339.09,458.68,7276.36,17763.49,2849.01,5014.83,1119.17,32061.49,3414.18,2388.95,415.17,775.31,123.69,2140.81,376.56,435.06,2225.81,13240.59,1878.72,8174.56
2021/04/07,3137.41,4237.15,339.17,454.48,7202.08,17511.42,2843.47,4951.91,1100.92,32294.02,3373.02,2343.11,416.03,778.7,119.13,2142.8,377.83,435.48,2229.59,13234.02,1874.59,8156.57
2021/04/06,3127.08,4223.36,333.29,449.46,7177.63,17322.86,2817.24,4898.89,1095.81,32337.8,3385.3,2339.8,411.79,771.76,118.62,2126.24,378.31,429.12,2153.26,13169.88,1878.92,8141.05
2021/04/05,3120.83,4209.26,328.78,449.59,7209.29,17463.9,2845.96,4953.42,1102.39,32174.65,3387.87,2374.09,411.11,775.69,118.34,2124.43,373.1,429.42,2076.12,13187.48,1835.98,8149.69
2021/04/02,3112.8,4202.99,324.2,448.06,7280.78,17637.06,2798.77,4755.33,1085.15,31999.0,3343.17,2374.11,409.46,762.01,117.07,2133.87,375.16,428.24,2071.99,13142.31,1832.88,8127.94
2021/04/01,3087.4,4211.77,325.07,451.14,7286.95,17773.4,2777.91,4756.88,1082.4,31477.08,3299.97,2281.0,410.57,764.16,117.07,2125.41,373.17,430.53,2069.95,13259.52,1824.76,8030.77
2021/03/31,3061.42,4209.34,315.45,451.73,7180.54,17813.7,2795.59,4808.85,1088.56,30724.75,3169.59,2282.76,411.58,756.58,118.68,2158.88,371.74,433.02,2060.36,13359.53,1825.75,7919.49
2021/03/30,3070.0,4221.4,317.1,455.46,7212.56,17894.32,2755.13,4808.81,1088.01,31022.51,3182.77,2302.62,413.76,758.25,117.71,2158.8,365.24,428.7,2017.06,13241.29,1816.69,7973.61
2021/03/29,3036.04,4220.48,320.88,438.68,7075.43,17972.15,2693.62,4849.43,1093.49,30620.91,3154.49,2247.73,408.79,759.25,119.65,2213.06,365.85,421.73,1985.93,12964.0,1792.3,7879.11
2021/03/26,3041.01,4195.67,318.91,439.16,7079.6,17584.61,2654.42,4709.99,1076.89,30700.7,3199.55,2238.41,411.64,755.1,118.74,2303.18,372.17,422.24,1996.1,13025.15,1830.41,7854.65
2021/03/25,3008.33,4208.09,326.36,436.56,7004.07,17454.96,2605.08,4585.33,1033.03,30537.31,3232.4,2224.62,410.08,750.32,116.89,2173.52,352.6,415.62,1978.86,12934.57,1814.56,7791.47
2021/03/24,2996.35,4217.85,324.87,422.94,6915.52,17393.73,2603.58,4533.23,1026.62,30487.26,3183.41,2237.09,403.29,741.64,116.02,2168.39,347.7,409.47,1965.58,12807.13,1830.78,7765.72
2021/03/23,3004.74,4220.98,328.61,419.35,6841.52,17328.36,2539.03,4608.76,1022.1,30694.06,3137.52,2266.72,405.82,741.51,116.4,2180.42,346.11,411.76,1976.45,12924.48,1827.99,7788.83
2021/03/22,3035.46,4201.52,331.11,414.8,6952.23,17466.98,2561.9,4557.14,1036.61,31015.49,3171.66,2310.12,409.58,749.52,114.95,2175.0,350.46,415.89,1996.92,13089.03,1848.66,7873.36
2021/03/19,3039.53,4221.52,328.13,417.12,6995.9,17614.21,2586.74,4415.15,1001.27,31042.14,3178.58,2334.12,410.86,777.72,113.47,2128.58,349.46,415.56,2007.12,13047.37,1854.69,7887.26
2021/03/18,3066.01,4220.07,328.77,411.69,7090.77,17810.92,2570.82,4489.82,1001.01,31454.03,3157.13,2347.68,412.08,776.12,113.99,2123.9,352.88,414.88,1993.16,13104.15,1869.52,7976.79
2021/03/17,3047.5,4241.43,335.24,405.46,7098.77,17907.9,2556.88,4492.01,1003.88,31187.92,3177.04,2312.4,409.44,788.48,114.24,2101.42,352.32,415.51,1976.07,13249.83,1834.13,7932.79
2021/03/16,3067.17,4252.24,330.62,406.16,7160.64,17977.93,2611.6,4568.99,1006.1,31469.46,3184.02,2342.69,411.54,793.17,114.31,2101.16,352.05,417.4,1983.45,13263.66,1828.57,8003.28
2021/03/15,3045.71,4218.96,322.34,402.93,7336.09,17608.14,2647.71,4569.67,992.49,31006.64,3120.66,2334.82,406.58,754.17,113.24,2067.17,352.22,416.62,1972.32,13323.52,1812.39,7951.92
2021/03/12,3054.39,4182.19,318.94,401.53,7326.24,17804.97,2634.38,4494.73,996.46,31399.7,3086.29,2310.55,406.36,751.74,110.41,2069.92,350.25,415.35,1969.79,13142.03,1811.23,7994.66
2021/03/11,3013.7,4120.84,314.61,394.55,7242.86,17384.1,2574.05,4497.6,961.09,30989.43,3085.5,2265.17,399.48,743.94,107.5,2039.85,347.0,414.35,1947.92,13299.21,1784.53,7878.7
2021/03/10,2958.12,4101.05,316.69,387.4,7012.14,16958.91,2495.34,4393.94,929.62,30343.67,3041.54,2234.8,396.8,746.51,105.51,2033.48,344.73,410.56,1894.19,13420.29,1756.66,7704.94
2021/03/09,2976.12,4095.58,314.87,393.09,7004.6,17037.34,2476.22,4617.44,938.53,30618.95,2988.62,2280.77,401.09,749.88,107.29,1997.95,342.83,413.38,1899.42,13409.55,1739.79,7774.92
2021/03/08,2996.11,4117.71,312.04,400.45,7142.99,17274.08,2564.29,4679.2,937.86,30811.69,3019.2,2275.57,399.86,750.0,105.07,2064.51,337.0,410.07,1904.39,13223.4,1765.37,7842.25
2021/03/05,3026.26,4132.5,317.83,410.97,7289.67,17835.46,2668.36,4609.05,950.53,31138.63,3051.0,2285.34,402.81,752.56,105.82,2071.59,336.27,406.22,1917.88,13118.82,1794.62,7943.36
2021/03/04,3043.49,4168.82,319.64,411.66,7258.6,18163.94,2660.32,4563.54,957.89,31298.07,3019.24,2285.91,410.39,759.91,107.31,2041.54,340.0,406.93,1935.47,12829.08,1831.52,7971.85
2021/03/03,3082.99,4133.18,319.57,413.24,7300.5,18336.18,2634.62,4481.52,971.12,32010.8,3033.83,2323.45,412.26,767.02,108.41,2045.06,346.44,409.29,1952.74,12923.85,1855.97,8089.71
2021/03/02,3043.87,4074.47,315.37,410.78,7279.41,18010.52,2618.41,4326.1,963.31,31757.52,3005.04,2304.68,402.13,746.65,107.5,1982.24,340.85,403.23,1903.53,12815.9,1811.68,8015.12
2021/02/26,3012.95,4065.58,314.22,408.53,7144.94,18113.52,2638.13,4292.5,926.88,31278.98,3012.3,2282.3,399.95,740.22,107.65,2007.86,339.83,397.98,1888.08,12416.04,1810.09,7915.1
2021/02/25,3099.69,4157.32,318.8,417.11,7417.58,18550.82,2706.03,4357.7,957.98,32456.57,3036.97,2323.41,408.74,759.45,110.83,2014.96,345.87,407.6,1948.05,12553.37,1844.25,8172.35
2021/02/24,2994.98,4085.99,311.61,411.89,7195.21,17599.62,2636.26,4236.93,926.29,31061.49,2835.68,2255.69,398.69,752.4,106.9,1971.67,336.7,397.91,1909.82,12276.34,1799.72,7860.35
2021/02/23,3070.09,4226.73,325.79,422.14,7501.35,18128.88,2773.49,4344.38,970.38,31380.08,2870.36,2357.05,410.18,768.05,111.04,2007.08,341.64,405.85,1953.24,12690.81,1867.87,8048.22
2021/02/22,3079.75,4241.01,311.63,427.34,7512.61,18677.77,2760.65,4232.5,989.06,31562.47,2900.48,2343.09,408.13,771.62,110.99,2019.92,341.91,407.1,1974.45,12773.27,1860.76,8086.01
2021/02/19,3107.62,4281.43,315.07,424.86,7656.5,18973.93,2822.23,4141.98,1012.35,31708.85,2962.78,2360.85,410.42,771.77,112.4,1988.94,349.04,407.32,1985.63,12254.89,1907.53,8154.28
2021/02/18,3086.66,4290.32,316.2,433.2,7643.18,18809.67,2716.42,4158.7,998.13,31412.55,2967.32,2329.09,410.8,776.58,111.8,1959.0,348.87,407.19,1991.74,12185.21,1892.56,8088.64
2021/02/17,3133.73,4344.23,310.31,474.4,7722.33,19078.27,2705.96,4236.5,1010.77,31934.65,3022.89,2379.87,416.53,779.62,113.4,1989.38,350.03,415.62,2025.2,12425.78,1917.43,8212.42
2021/02/16,3163.25,4278.02,299.27,451.2,7779.46,19317.91,2638.42,4212.95,1022.82,32431.37,3030.19,2430.15,419.12,767.4,114.38,1997.65,347.86,416.52,2040.7,12030.26,1933.32,8309.31
2021/02/15,3147.0,4184.58,301.17,430.69,7814.24,19590.42,2585.69,4153.5,1033.26,32189.01,3047.38,2437.38,415.49,772.64,114.27,1994.21,337.68,415.37,2026.25,12026.92,1892.84,8288.54
2021/02/10,3100.58,4173.99,303.83,404.49,7741.37,19483.89,2535.59,4175.87,1039.37,31224.26,2962.51,2420.27,415.08,773.66,114.26,1972.29,336.43,415.12,2027.27,11892.98,1864.74,8135.85
2021/02/09,3084.67,4193.53,298.63,398.79,7667.06,19430.45,2485.69,4162.39,1037.31,31393.69,2926.47,2365.19,411.92,783.14,113.65,1951.91,337.16,411.67,2033.91,11991.2,1825.27,8117.84
2021/02/08,3091.24,4218.85,295.49,403.56,7722.84,19587.04,2475.56,4144.74,1019.9,31421.67,2947.61,2359.81,414.09,775.7,114.57,1972.57,341.31,411.94,2030.36,11887.73,1830.03,8131.86
2021/02/05,3120.63,4158.57,285.14,405.03,7808.81,19865.86,2463.18,4112.86,1024.65,31680.61,3008.01,2561.01,410.48,757.42,114.68,1976.73,347.55,408.37,1999.08,11739.62,1820.79,8263.8
2021/02/04,3087.55,4104.44,278.26,407.71,7699.67,19834.55,2427.99,4116.36,1011.95,31267.94,2935.74,2545.73,405.33,758.77,115.3,1984.12,337.88,401.44,1972.66,11604.97,1809.33,8175.68
2021/02/03,3129.68,4143.42,275.66,403.52,7710.65,20180.78,2477.22,4113.1,1028.53,32051.47,2953.7,2510.94,406.73,752.17,118.43,1973.94,334.94,407.31,2002.31,11819.16,1849.46,8288.86
2021/02/02,3096.81,4136.75,275.56,404.76,7588.24,20336.05,2400.75,4114.05,1006.73,31901.92,2919.45,2410.98,400.21,753.36,114.86,1928.48,334.37,405.75,1988.52,11898.06,1817.05,8207.62
2021/02/01,3056.53,4077.39,270.0,397.64,7443.52,20506.91,2390.39,4024.37,999.22,31331.4,2847.99,2408.42,396.28,738.8,113.62,1908.86,333.55,402.86,1968.18,11694.24,1778.59,8100.66
2021/01/29,2976.21,4006.58,267.45,393.32,7161.87,19286.05,2357.91,3908.33,960.55,30849.19,2740.77,2281.59,392.02,737.42,107.25,1862.49,331.28,390.76,1905.27,11596.24,1752.9,7868.24
2021/01/28,3069.05,4146.68,274.04,399.12,7369.64,20176.59,2436.0,3989.71,1015.36,31595.47,2859.12,2388.99,401.21,758.16,112.8,1925.13,335.05,404.68,1964.36,11972.11,1812.51,8108.87
2021/01/27,3122.56,4225.58,276.4,391.62,7391.3,20370.66,2472.1,4112.83,1036.94,32404.68,2898.6,2439.92,413.09,778.82,113.81,1970.29,339.57,413.51,2003.99,12206.31,1808.94,8263.82
2021/01/26,3140.31,4226.01,279.29,391.81,7499.06,19877.35,2451.68,4116.3,1035.23,32752.69,2963.35,2485.47,414.93,785.37,116.13,1987.46,342.38,415.01,1987.11,12375.82,1797.44,8325.89
2021/01/25,3208.99,4279.34,284.47,396.3,7621.53,19791.44,2491.69,4218.94,1042.86,33691.13,2983.6,2558.37,425.31,787.27,119.08,2029.12,352.36,424.85,2020.39,12604.5,1830.99,8509.24
2021/01/22,3140.63,4159.45,283.49,395.82,7454.37,19449.68,2487.17,4174.99,1042.1,32785.99,2935.95,2506.68,420.99,780.46,118.98,1934.64,340.21,416.89,1990.87,12447.79,1801.81,8317.02
2021/01/21,3160.84,4135.66,273.87,394.37,7454.71,19531.92,2380.76,4271.88,1040.45,33110.93,2940.71,2580.08,425.5,791.14,120.08,1942.41,342.71,426.34,2022.74,12704.7,1753.17,8389.51
2021/01/20,3114.55,4096.43,274.6,395.57,7399.67,19463.24,2382.16,4254.65,1033.76,32671.25,2942.93,2485.71,411.58,798.04,120.31,1848.97,334.77,421.27,2010.41,12581.02,1720.0,8279.47
2021/01/19,3092.66,4116.49,271.33,395.11,7324.01,19396.93,2335.96,4235.61,1018.61,32387.58,2848.82,2469.89,412.21,802.85,120.44,1850.44,331.9,417.73,2028.44,12751.04,1710.82,8213.29
2021/01/18,3013.93,4059.68,269.46,382.97,7081.02,19357.95,2239.68,4125.31,994.98,31614.83,2801.52,2284.23,405.31,795.34,115.93,1786.42,330.27,411.98,1972.76,12617.24,1677.85,7975.88
2021/01/15,3085.9,4163.91,273.86,390.12,7257.75,20142.19,2299.44,4229.39,1002.21,32437.72,2904.49,2278.46,423.37,806.32,114.71,1867.64,339.2,422.04,2042.05,13112.74,1709.88,8163.84
2021/01/14,3149.93,4225.94,274.41,394.19,7365.17,20800.12,2332.62,4314.28,1027.85,33104.51,2853.13,2349.8,427.02,823.91,117.19,1895.07,342.96,430.05,2099.54,13388.91,1750.06,8340.2
2021/01/13,3148.29,4144.98,272.63,400.75,7345.55,21335.86,2279.88,4329.81,1016.37,33123.96,2828.22,2384.58,419.46,812.9,116.15,1868.96,343.1,425.99,2088.72,13260.03,1739.47,8367.28
2021/01/12,3125.95,4072.79,254.54,396.83,7195.73,21289.03,2290.23,4261.62,1006.29,33141.37,2810.15,2365.26,416.79,823.54,116.54,1845.75,341.95,418.35,2094.3,13012.59,1721.37,8322.06
2021/01/11,3148.45,4073.7,251.0,383.48,7296.3,21412.9,2291.04,4339.54,1009.76,33346.41,2769.47,2415.38,416.02,821.87,115.04,1853.46,345.45,419.8,2158.29,13019.87,1732.43,8395.39
2021/01/08,3152.18,4168.4,258.29,388.24,7373.22,21486.8,2334.75,4494.82,1040.42,33017.48,2819.57,2358.9,421.76,842.69,113.86,1867.04,352.63,424.57,2082.91,13175.47,1747.11,8371.68
2021/01/07,3031.68,4072.63,258.89,395.37,7196.38,21258.37,2327.3,4447.37,1008.88,31198.8,2830.12,2097.05,411.16,843.07,113.65,1873.78,357.64,424.08,2063.67,13142.49,1668.46,7978.27
2021/01/06,2968.21,4047.5,256.04,391.29,6924.09,21118.07,2315.79,4320.63,989.44,30701.1,2806.05,2046.38,398.92,844.13,111.96,1832.69,338.46,406.24,2016.66,12499.99,1662.31,7824.74
2021/01/05,2990.57,4061.1,255.99,388.85,6905.79,21192.45,2274.04,4394.27,1005.11,31178.4,2794.17,2090.88,405.32,835.31,111.74,1874.19,333.11,400.09,1961.73,12463.95,1678.9,7910.46
2021/01/04,2944.45,3937.46,255.85,389.5,6800.04,21038.09,2199.28,4153.56,984.02,30774.97,2806.25,2056.61,400.54,834.25,107.37,1831.19,324.21,393.43,1918.01,12412.61,1657.18,7790.23
2020/12/30,2873.47,3940.15,254.64,392.31,6503.57,21085.04,2071.15,4112.28,972.02,29788.48,2795.33,1924.37,394.67,844.83,106.2,1755.95,325.16,392.51,1903.9,12660.89,1639.72,7548.59
2020/12/29,2820.51,3930.67,253.04,389.24,6421.12,20928.1,2082.74,4078.56,950.75,28883.9,2769.19,1900.81,390.38,819.51,102.82,1723.19,325.02,390.4,1885.79,12667.85,1607.29,7392.33
2020/12/28,2808.6,3940.17,251.21,385.04,6380.23,19697.49,2078.38,4109.55,943.54,28720.19,2668.75,1896.5,394.05,837.0,102.52,1692.22,338.0,401.83,1953.52,13124.51,1589.55,7314.99
2020/12/24,2806.86,3950.93,253.47,396.45,6401.0,20133.35,2087.06,4089.31,949.3,28470.88,2665.87,1884.6,394.52,833.53,104.33,1705.06,338.38,401.32,1965.79,13169.81,1597.55,7300.74
2020/12/23,2759.82,3937.92,250.06,397.26,6321.98,20279.98,2071.28,4059.28,946.78,27438.16,2618.21,1877.32,389.73,828.33,102.99,1690.17,335.6,396.95,1934.4,13019.92,1593.71,7148.38
2020/12/22,2733.68,3900.3,251.59,407.44,6319.52,20866.36,2088.39,4047.4,934.48,26656.5,2607.12,1855.07,385.19,829.34,103.82,1682.43,334.43,397.13,1919.51,13000.14,1588.73,7056.92
2020/12/21,2778.65,3943.09,257.83,424.35,6465.17,21481.81,2128.8,4160.93,954.58,27062.3,2684.2,1892.5,383.66,860.98,106.99,1718.63,341.03,399.42,1947.84,12778.44,1606.34,7194.05
2020/12/18,2772.18,3938.07,257.15,422.53,6441.47,20909.15,2129.06,4091.62,964.16,27153.09,2684.27,1895.79,385.45,870.06,106.85,1725.76,336.5,398.68,1949.49,12820.04,1598.52,7175.81
2020/12/17,2770.43,3945.65,255.27,421.66,6482.31,20580.53,2097.18,4079.87,979.57,27272.28,2697.3,1894.1,383.39,812.08,104.23,1726.72,335.32,398.24,1961.73,12857.38,1601.11,7183.46
2020/12/16,2771.79,3939.36,256.18,417.89,6471.77,20543.9,2096.12,4107.88,965.82,27316.47,2675.93,1897.75,385.62,752.2,105.4,1723.33,335.61,399.22,1988.18,12933.46,1608.01,7186.84
2020/12/15,2756.82,3922.61,256.25,401.87,6333.94,20600.94,2073.29,4069.9,957.81,27214.22,2651.88,1890.64,384.17,760.58,105.57,1722.38,334.54,397.11,1979.93,12731.03,1601.22,7141.68
2020/12/14,2762.2,3969.83,256.04,407.02,6311.64,20814.92,2082.66,4139.44,954.04,27164.16,2585.67,1898.12,385.51,759.63,106.99,1730.23,336.46,398.65,1975.62,12643.85,1606.94,7148.6
2020/12/11,2770.06,3920.65,260.51,404.36,6403.93,20763.17,2140.51,4183.51,964.61,27041.21,2629.01,1886.35,390.17,760.7,109.1,1770.6,335.4,401.91,2010.18,12602.16,1618.84,7149.63
2020/12/10,2746.46,3842.77,253.83,400.51,6369.32,20911.81,2124.28,4107.9,956.96,26943.42,2644.7,1877.5,377.83,753.78,107.16,1763.88,325.12,392.6,1981.12,12179.88,1604.27,7120.77
2020/12/09,2755.47,3826.73,253.99,398.76,6425.35,20772.65,2080.09,4106.66,955.36,27323.91,2648.58,1872.52,376.41,717.96,102.8,1741.82,327.54,392.16,1999.65,12176.52,1604.24,7169.36
2020/12/08,2700.93,3797.27,251.31,403.56,6227.05,20745.76,1931.95,3987.52,929.42,26503.05,2601.37,1851.9,371.86,693.93,99.84,1720.74,326.18,388.41,1973.46,12143.75,1595.66,6994.48
2020/12/07,2745.44,3822.42,249.76,409.65,6256.92,22448.17,1985.16,4051.47,923.46,26846.49,2598.03,1888.2,371.78,705.81,101.1,1715.1,325.09,392.74,1999.14,12205.48,1613.42,7135.8
2020/12/04,2731.45,3805.08,251.47,410.47,6324.14,21351.09,1958.04,4021.29,938.07,26433.51,2628.19,1913.34,375.06,712.94,100.37,1730.76,328.11,395.25,2031.16,12369.3,1629.21,7057.15
2020/12/03,2696.22,3816.13,252.44,398.77,6380.57,20533.3,1954.61,3858.23,956.89,25856.38,2603.28,1904.97,375.45,719.0,96.82,1740.27,327.4,392.29,1984.93,12409.67,1611.71,6946.51
2020/12/02,2675.9,3787.96,250.27,402.85,6372.39,20386.2,1917.88,3839.19,952.04,25703.53,2593.76,1825.63,375.63,703.98,95.87,1726.78,328.18,391.86,1975.78,12409.27,1598.32,6884.15
2020/12/01,2634.25,3805.19,250.06,408.73,6268.79,20076.61,1860.07,3785.23,964.98,24973.17,2546.08,1824.55,371.51,701.88,95.64,1761.46,325.26,384.83,1964.49,12188.74,1595.37,6752.07
