일자,코스닥,화학,종이·목재,제약,일반전기전자,의료·정밀기기,음식료·담배,운송장비·부품,섬유·의류,비금속,기계·장비,금속,IT H/W,IT S/W & SVC,통신방송서비스,유통,운송,오락·문화,금융,건설,제조업,IT부품,반도체,정보기기,통신장비,컴퓨터서비스,소프트웨어,디지털컨텐츠,인터넷,방송서비스,통신서비스,기타제조,출판·매체복제,기타서비스
2019/07/03,693.04,2265.57,9642.22,8124.94,751.74,1482.45,10128.52,5019.8,147.92,54876.67,528.53,1801.44,436.39,1724.94,1477.92,419.48,3751.08,488.15,725.18,82.15,2275.09,806.47,980.97,15.71,195.62,346.31,244.91,945.53,15711.41,4842.74,802.21,1452.73,4421.81,2836.82
2019/07/02,696.25,2247.99,9491.97,8139.8,757.12,1483.22,10217.67,5007.43,148.92,54783.16,527.87,1819.95,437.92,1743.92,1482.58,421.6,3803.61,502.03,733.74,83.15,2276.83,813.0,979.95,15.89,196.55,348.89,247.29,959.21,15759.39,4864.13,801.06,1424.48,4447.11,2845.01
2019/07/01,696.0,2251.99,9441.95,8177.73,761.01,1478.23,10209.23,5051.12,148.56,54456.44,528.12,1813.42,435.2,1731.96,1474.57,426.77,3815.31,500.6,725.75,83.49,2280.9,810.19,976.42,15.79,192.84,345.84,245.27,955.22,15555.04,4831.0,800.84,1422.7,4416.15,2858.11
2019/06/28,690.53,2215.2,9422.08,8017.48,757.75,1476.2,10165.38,4982.81,143.06,53169.82,522.06,1796.57,436.24,1742.3,1478.26,417.78,3794.48,500.68,748.25,82.46,2252.39,815.46,968.25,15.54,197.96,348.51,246.92,962.49,15413.31,4843.53,802.59,1450.9,4462.38,2768.47
2019/06/27,698.21,2235.36,9339.02,8109.21,756.13,1484.94,10269.25,5401.42,144.8,53665.79,523.67,1808.37,437.32,1750.93,1459.68,419.84,3794.89,503.14,755.06,82.93,2282.33,815.79,969.58,15.59,199.82,346.96,248.59,967.45,15535.15,4759.74,806.26,1463.78,4492.56,2892.29
2019/06/26,709.37,2248.07,9556.17,8293.75,758.62,1498.37,10329.04,5978.42,147.35,53659.64,526.01,1811.21,437.75,1762.54,1455.59,426.14,3789.82,506.29,759.54,83.72,2326.6,821.08,963.02,15.84,201.25,351.28,252.91,963.25,15660.06,4726.75,815.81,1486.16,4524.07,3060.8
2019/06/25,710.02,2219.98,9646.81,8289.35,759.29,1504.0,10400.86,6068.75,148.52,54347.87,529.5,1812.48,436.95,1771.3,1460.3,425.3,3828.13,508.65,758.37,84.43,2331.23,822.31,964.67,16.0,197.22,348.15,252.94,976.73,15623.8,4742.66,818.07,1503.4,4498.32,3054.17
2019/06/24,717.69,2238.48,9785.46,8424.37,771.72,1520.43,10403.64,6019.22,149.65,55335.79,536.68,1836.6,443.95,1791.66,1463.84,427.71,3802.77,513.37,766.0,85.56,2356.67,832.93,978.83,16.05,202.85,351.05,254.88,991.76,15824.38,4739.1,829.09,1501.43,4551.51,3073.15
2019/06/21,722.64,2265.55,9159.22,8498.79,772.32,1515.12,10441.68,6059.94,148.26,54860.19,535.54,1834.86,446.68,1806.95,1500.26,433.31,3794.7,520.97,775.13,85.03,2364.47,839.2,981.43,16.07,205.55,355.44,256.97,1001.26,15805.26,4882.63,834.33,1494.67,4627.86,3096.96
2019/06/20,727.32,2280.87,9373.28,8562.38,774.35,1531.53,10572.44,6111.53,148.92,55252.17,542.75,1837.47,447.02,1822.43,1512.42,435.9,3810.88,526.99,768.22,84.65,2384.15,842.66,989.73,16.23,199.9,357.0,258.68,1011.68,16013.88,4930.6,836.07,1512.25,4665.73,3132.15
2019/06/19,717.71,2257.43,9389.14,8379.14,765.31,1515.71,10574.05,6060.8,148.08,54868.2,538.48,1822.45,437.31,1807.55,1511.56,432.27,3821.1,526.2,758.0,84.44,2355.22,827.81,962.67,16.06,196.37,355.93,256.78,998.62,16139.28,4946.98,824.06,1509.38,4648.04,3067.29
2019/06/18,714.86,2254.19,9284.65,8329.57,768.93,1525.83,10532.01,6077.54,145.7,54160.21,534.22,1809.89,437.34,1803.17,1498.42,427.7,3730.88,518.39,755.54,83.99,2348.16,822.63,957.99,15.86,202.05,354.78,256.26,994.19,16269.41,4896.8,821.21,1519.97,4655.35,3046.5
2019/06/17,719.13,2266.93,9295.31,8513.16,776.04,1523.92,10603.3,6225.12,146.83,54783.32,534.47,1820.95,436.8,1790.99,1507.4,426.92,3798.77,520.26,759.1,83.53,2374.34,820.52,955.15,16.08,202.67,357.11,253.64,987.96,16097.29,4937.47,819.33,1519.15,4603.24,3111.34
2019/06/14,722.25,2286.73,9377.82,8660.41,779.3,1522.64,10692.19,6034.01,147.09,55564.7,535.8,1830.18,438.65,1790.61,1520.27,428.41,3783.1,529.31,753.64,83.57,2386.33,821.03,965.05,15.92,202.4,353.56,252.95,993.04,16022.24,4986.72,822.08,1517.86,4532.76,3123.26
2019/06/13,726.68,2302.11,9530.3,8731.99,786.72,1536.64,10870.89,6066.41,147.98,55381.13,543.18,1828.92,441.17,1793.16,1515.61,434.9,3749.86,538.34,756.3,83.83,2406.49,822.35,977.48,15.99,201.63,358.1,251.5,995.7,16237.15,4968.93,821.05,1535.19,4562.61,3116.95
2019/06/12,724.32,2282.66,9563.92,8751.24,778.08,1521.38,10819.28,6042.96,147.37,55348.78,541.56,1835.61,440.44,1765.83,1528.55,434.3,3746.27,539.44,756.58,82.85,2399.24,818.61,979.36,15.69,201.23,355.18,245.63,985.47,16005.95,5010.18,828.78,1523.48,4524.02,3114.18
2019/06/11,728.79,2298.79,9731.75,8826.56,786.43,1535.81,10746.36,6077.03,147.38,55484.12,548.1,1844.8,445.55,1759.52,1551.23,434.09,3761.0,537.21,764.82,83.0,2416.38,828.88,992.95,15.82,202.11,351.17,245.7,979.79,16025.82,5079.6,844.02,1516.15,4485.45,3137.54
2019/06/10,721.14,2267.8,9389.61,8699.56,783.38,1533.7,10681.86,6029.56,145.66,54514.81,537.52,1818.85,442.73,1751.49,1548.61,425.52,3741.67,533.03,754.48,81.51,2388.23,824.97,977.02,15.66,205.51,347.95,243.7,980.04,15890.68,5087.3,832.83,1546.93,4471.97,3094.28
2019/06/07,716.53,2248.47,9256.14,8720.59,772.78,1516.26,10616.3,5965.29,144.49,54420.87,532.23,1804.81,440.04,1729.21,1534.03,422.46,3699.93,531.91,745.23,80.71,2373.78,818.2,976.35,15.51,202.43,345.5,240.23,968.86,15562.44,5041.1,823.98,1520.75,4394.29,3091.87
2019/06/05,707.75,2219.61,9346.64,8688.71,755.85,1503.97,10611.74,5942.41,143.48,53206.86,525.56,1794.13,430.67,1699.15,1523.75,420.29,3660.99,517.24,738.1,79.86,2354.01,800.77,963.67,15.35,193.31,342.36,236.4,947.95,15379.59,5018.4,811.82,1495.63,4292.6,3072.44
2019/06/04,702.53,2188.85,9298.15,8804.71,746.43,1483.95,10614.88,5920.79,143.55,53557.06,522.17,1780.17,423.12,1678.63,1510.98,416.78,3624.78,508.61,730.08,80.1,2351.97,787.26,945.51,15.15,190.19,337.83,233.49,938.17,15081.41,4978.43,803.77,1529.46,4232.18,3060.29
2019/06/03,697.5,2160.39,9189.24,8699.33,736.8,1472.44,10672.37,5826.68,142.88,51457.82,517.95,1760.83,419.27,1691.74,1514.09,413.59,3620.64,499.11,720.1,79.7,2326.32,771.75,941.57,14.9,190.41,335.34,233.17,952.56,15534.26,4980.35,810.4,1524.6,4216.14,3061.96
2019/05/31,696.47,2164.82,9189.11,8609.95,731.64,1471.09,10652.05,5729.5,143.33,51684.46,517.91,1765.74,419.19,1688.2,1526.46,413.26,3636.99,510.04,717.71,80.0,2314.25,769.08,936.87,14.99,193.87,341.34,230.81,952.81,15456.5,5026.92,813.51,1472.54,4246.69,3054.67
2019/05/30,689.33,2158.44,9264.59,8492.07,737.61,1444.98,10278.13,5689.47,143.3,51785.71,515.01,1761.98,417.65,1672.75,1495.7,407.14,3613.62,505.04,718.97,80.78,2292.81,761.52,936.79,14.84,193.99,338.87,228.45,944.17,15341.04,4899.09,813.0,1465.61,4199.45,2972.25
2019/05/29,691.47,2127.53,9317.56,8558.65,741.79,1460.13,10381.33,5730.79,144.44,51940.18,512.46,1761.58,418.35,1673.34,1494.57,409.64,3633.37,496.56,716.28,80.81,2300.19,764.53,929.48,14.84,198.27,342.1,229.29,940.68,15268.45,4891.41,814.77,1476.88,4205.8,3025.86
2019/05/28,702.76,2149.69,9073.09,8796.81,743.2,1480.65,10587.19,5821.61,146.63,52382.71,516.31,1787.8,420.12,1695.99,1497.61,416.91,3613.47,504.45,725.7,82.13,2337.34,770.93,934.43,15.03,196.67,342.36,232.67,956.18,15410.77,4906.36,813.44,1458.42,4307.75,3169.91
2019/05/27,689.67,2115.99,9138.58,8648.1,711.88,1470.81,10519.75,5744.1,142.73,52273.11,508.71,1758.78,409.08,1662.53,1492.6,404.05,3538.72,502.26,713.33,80.39,2301.28,759.87,911.03,14.83,185.78,335.38,228.5,932.65,15416.07,4902.98,802.9,1423.3,4272.24,3113.55
2019/05/24,690.03,2116.05,8940.52,8600.65,694.17,1475.04,10489.47,5684.32,145.05,52160.9,508.72,1766.7,411.35,1677.77,1486.02,412.59,3593.1,496.25,698.58,80.21,2292.22,759.97,920.61,14.91,186.41,334.37,230.82,947.58,15159.52,4876.67,802.17,1434.83,4313.79,3109.07
2019/05/23,696.89,2149.1,9087.88,8670.56,710.45,1496.01,10538.93,5831.78,145.15,51982.94,520.22,1795.4,415.06,1682.6,1512.38,415.8,3612.25,506.28,700.45,80.47,2323.4,769.55,930.49,15.26,185.37,339.16,230.95,953.41,14847.04,4975.63,808.95,1464.49,4392.3,3113.4
2019/05/22,706.93,2191.63,9434.58,8738.88,723.41,1507.99,10727.63,5909.18,148.01,50980.02,527.54,1823.0,419.34,1713.46,1534.16,426.71,3602.25,520.12,705.69,80.63,2349.87,777.14,949.53,15.44,182.27,341.41,234.07,977.65,15093.59,5068.27,808.03,1488.17,4478.3,3174.67
2019/05/21,703.98,2170.87,9448.96,8643.21,715.19,1507.13,10691.56,5870.12,146.53,50975.91,527.14,1822.31,418.81,1705.18,1549.94,425.2,3645.4,530.17,705.58,80.87,2335.03,780.63,951.82,15.47,177.73,341.97,232.86,969.5,15218.77,5132.12,809.33,1492.25,4455.84,3120.87
2019/05/20,702.08,2155.83,9496.05,8632.19,715.08,1499.53,10593.37,5770.81,145.1,50626.57,525.13,1821.11,414.32,1687.32,1529.96,445.51,3635.45,534.13,700.95,81.75,2323.94,765.59,948.85,15.37,175.12,341.39,230.81,954.19,15226.45,5064.63,799.69,1471.4,4419.74,3086.3
2019/05/17,714.13,2189.27,9505.23,8874.57,731.89,1506.44,10692.96,5898.37,147.57,51745.97,529.39,1836.84,422.19,1704.29,1533.15,455.24,3716.15,534.02,711.9,82.2,2366.43,776.45,973.24,15.17,178.03,343.37,231.94,968.72,15382.89,5056.52,812.55,1488.56,4525.5,3167.61
2019/05/16,717.59,2194.27,9516.88,8985.68,745.88,1490.12,10782.42,6014.62,147.11,52291.93,530.76,1834.79,419.87,1715.55,1547.8,457.26,3778.72,538.17,726.81,82.37,2384.78,775.53,964.65,14.98,177.4,344.14,237.1,965.46,15345.65,5103.64,821.01,1495.53,4568.72,3183.2
2019/05/15,729.6,2222.01,9770.63,9138.6,762.74,1500.02,10867.84,6115.63,149.11,53729.94,538.62,1855.86,430.68,1726.32,1570.88,461.13,3793.88,543.26,736.28,82.93,2422.54,795.82,987.82,14.99,183.61,347.28,239.49,970.23,15221.86,5148.56,851.94,1516.18,4694.55,3265.1
2019/05/14,710.16,2168.26,9960.47,8930.71,738.49,1442.8,10704.07,5942.92,147.71,51421.38,523.99,1829.76,413.87,1688.35,1537.08,452.3,3788.34,527.9,728.36,81.46,2361.39,771.04,953.8,14.56,170.38,346.53,231.94,949.73,15084.91,5050.18,826.19,1489.98,4570.83,3181.89
2019/05/13,708.8,2144.93,9375.3,8859.46,742.47,1425.18,10510.58,5991.23,148.41,51366.56,525.34,1826.87,410.78,1711.02,1554.55,453.7,3857.7,525.57,729.33,80.75,2349.19,767.81,945.57,14.41,168.52,348.08,231.99,972.1,15541.47,5124.22,825.61,1474.77,4605.22,3180.82
2019/05/10,722.62,2189.26,10321.55,9119.17,748.91,1436.17,10814.13,6114.1,151.4,52876.6,538.97,1851.07,419.77,1712.73,1573.66,469.05,3814.88,537.01,723.0,81.33,2404.27,787.38,971.42,14.58,168.33,351.91,234.36,947.77,16994.63,5194.93,831.15,1477.6,4674.43,3232.31
2019/05/09,724.22,2193.77,10423.52,9136.3,746.68,1427.48,10838.76,6060.45,150.27,53450.3,537.9,1858.83,416.76,1699.82,1639.08,481.86,3841.47,547.91,721.49,81.27,2405.75,781.08,964.43,14.55,167.27,343.26,234.12,937.22,17081.19,5455.61,838.9,1484.41,4777.38,3219.12
2019/05/08,745.37,2254.64,9991.93,9470.03,778.97,1454.62,11105.58,6281.97,153.4,55942.28,558.34,1893.59,430.31,1755.08,1674.57,486.88,3937.1,565.15,738.62,82.79,2482.77,807.96,998.61,15.13,170.13,353.52,241.74,970.47,17435.32,5579.85,853.42,1523.54,4881.92,3309.69
2019/05/07,753.45,2281.19,9255.97,9575.45,787.62,1463.32,11251.64,6381.31,154.61,56596.05,565.59,1907.6,438.33,1746.24,1684.48,491.24,3962.92,569.09,749.57,82.37,2507.91,817.65,1025.19,15.21,172.17,353.96,242.08,956.26,17582.56,5615.14,857.1,1548.35,4922.92,3377.39
2019/05/03,761.82,2304.8,9196.09,9691.81,797.25,1483.97,11346.25,6505.71,155.98,57456.86,579.46,1940.28,443.81,1758.55,1683.02,491.13,4008.08,578.79,749.49,83.26,2542.79,830.08,1041.25,15.41,171.42,351.39,243.37,968.31,17665.7,5602.71,860.89,1554.78,4932.75,3424.85
2019/05/02,760.38,2323.81,8927.14,9673.44,796.18,1486.32,11342.95,6478.42,155.94,56765.78,575.19,1942.22,443.28,1742.58,1707.39,492.29,3990.66,578.92,741.4,83.43,2536.91,823.73,1042.97,15.44,172.19,338.73,240.93,967.5,17434.37,5696.01,866.08,1549.91,4858.47,3415.16
2019/04/30,754.74,2297.98,8391.89,9620.08,773.25,1474.34,11315.58,6457.45,153.5,56507.12,568.85,1909.44,436.16,1734.6,1677.12,493.7,3966.42,575.06,738.84,82.41,2512.18,813.23,1028.66,15.26,166.53,337.97,238.5,967.77,17284.44,5607.15,843.45,1517.0,4835.29,3447.27
2019/04/29,750.6,2279.66,7999.66,9547.05,768.78,1458.98,11320.69,6468.41,153.26,55718.25,570.24,1922.88,433.01,1724.18,1656.9,497.26,3952.34,568.17,733.99,81.8,2498.87,807.93,1025.54,15.25,162.46,335.4,237.06,957.69,17583.1,5538.41,833.94,1514.9,4757.73,3423.99
2019/04/26,741.0,2254.24,7810.65,9404.45,760.35,1447.78,11155.22,6344.96,151.3,55329.81,560.16,1924.96,424.08,1706.38,1642.64,489.18,3952.8,570.4,726.33,82.07,2466.85,798.3,999.55,15.08,157.76,335.4,233.44,947.03,17620.72,5495.31,824.13,1513.8,4725.16,3392.33
2019/04/25,750.43,2279.49,7807.74,9526.96,769.93,1466.64,11328.56,6463.13,152.15,56285.46,571.95,1941.89,433.62,1726.32,1664.51,488.48,3985.39,575.83,736.49,81.82,2502.29,810.76,1028.21,15.37,160.91,339.13,235.98,958.07,17895.53,5567.18,835.85,1540.8,4852.96,3402.09
2019/04/24,757.82,2295.0,7791.08,9615.39,769.01,1474.92,11445.9,6546.6,154.78,56858.47,579.51,1960.11,432.96,1748.24,1683.97,501.72,4028.71,588.42,746.54,81.93,2525.26,815.73,1018.03,15.51,161.62,341.16,238.67,975.5,17899.51,5636.47,843.19,1564.39,4947.64,3444.08
2019/04/23,761.42,2313.34,7653.79,9734.12,776.63,1481.76,11518.46,6614.7,156.23,57698.61,581.13,1972.37,434.48,1742.39,1680.97,506.02,4044.79,591.22,743.19,82.54,2546.34,820.47,1023.0,15.68,160.18,340.66,236.43,974.72,18027.63,5630.35,839.43,1573.14,4894.75,3450.96
2019/04/22,762.01,2331.72,7692.03,9724.08,779.66,1486.65,11309.91,6593.72,155.9,57861.17,582.79,1969.25,434.13,1753.74,1683.2,502.96,4062.65,593.81,741.84,82.13,2546.65,824.19,1016.4,15.67,160.92,340.88,236.6,984.63,18378.47,5622.94,849.14,1551.69,4936.59,3471.2
2019/04/19,762.57,2349.57,7714.14,9725.22,774.95,1472.66,11240.49,6591.29,155.57,58557.96,585.42,1968.14,437.51,1766.01,1679.44,501.82,3981.18,586.98,739.1,82.16,2548.13,828.4,1027.73,15.76,161.55,340.05,238.46,992.42,18562.24,5599.34,853.61,1547.66,4968.97,3448.44
2019/04/18,753.52,2319.02,7838.49,9556.89,772.57,1455.76,11176.64,6540.61,154.74,58289.29,575.59,1959.01,433.8,1754.8,1687.72,474.11,3925.39,588.09,739.44,81.9,2518.55,821.75,1019.65,15.63,159.68,332.47,236.26,990.77,18577.32,5632.22,854.78,1530.25,4920.14,3419.3
2019/04/17,766.89,2364.87,8020.04,9740.43,786.88,1489.51,11026.29,6631.49,156.35,61016.86,584.78,1989.33,440.67,1781.91,1711.26,483.46,3990.22,601.93,745.11,82.75,2562.99,832.22,1037.09,15.85,162.86,334.1,238.86,1010.49,19017.31,5688.85,879.36,1538.59,4950.14,3505.11
2019/04/16,765.02,2361.48,7865.97,9810.43,784.47,1477.45,10915.64,6664.28,153.62,60885.1,578.34,1989.39,436.19,1771.22,1708.41,481.61,3932.68,606.01,752.11,83.0,2559.85,825.01,1020.65,15.96,162.88,330.84,237.99,1005.68,18697.74,5717.8,855.69,1522.11,4884.09,3512.85
2019/04/15,766.75,2368.3,7839.55,9845.94,798.87,1491.86,10908.13,6607.41,156.31,60891.12,585.58,1981.85,440.91,1776.35,1702.17,478.19,3872.17,592.65,760.44,83.22,2570.55,830.93,1033.09,16.2,165.17,330.16,237.65,1013.95,18703.27,5717.1,840.92,1513.27,4882.45,3494.28
2019/04/12,767.85,2351.33,7669.95,9954.11,802.9,1507.78,11023.03,6615.55,157.11,61193.13,585.37,1965.13,443.17,1773.84,1705.42,480.88,3875.69,579.83,735.96,83.6,2580.67,835.82,1039.45,16.38,164.86,331.46,236.89,1012.25,18724.97,5725.98,843.68,1498.3,4843.65,3508.26
2019/04/11,766.49,2338.38,7613.0,9964.95,806.89,1485.16,10997.3,6639.15,153.51,61704.8,584.11,1964.59,440.02,1761.06,1704.89,481.42,3835.9,586.86,733.04,83.94,2577.85,827.39,1038.06,16.6,160.72,330.52,234.84,1005.61,18552.97,5716.69,847.77,1503.68,4858.11,3515.21
2019/04/10,760.15,2337.84,7569.09,9834.35,798.62,1483.4,10983.86,6580.95,148.75,60813.44,578.2,1944.88,436.05,1746.61,1739.45,475.03,3809.07,578.07,728.09,83.17,2554.09,813.98,1034.57,16.5,158.96,325.86,233.22,998.54,18319.99,5872.96,841.6,1493.58,4838.29,3493.46
2019/04/09,756.81,2318.17,7541.31,9760.59,793.95,1459.17,10872.63,6611.87,146.29,61094.1,575.74,1941.93,435.97,1744.48,1727.07,474.42,3815.36,578.58,723.28,83.36,2538.9,814.58,1033.16,16.46,159.31,325.36,232.37,998.5,18375.28,5834.5,833.7,1486.2,4799.78,3451.89
2019/04/08,751.92,2295.98,7525.43,9672.85,784.54,1455.53,10861.84,6598.75,146.25,59958.12,571.13,1951.51,431.77,1729.9,1719.55,470.22,3813.85,576.7,728.0,83.3,2520.61,810.28,1024.62,16.49,154.7,321.81,228.23,999.51,18135.51,5845.37,809.1,1459.22,4762.34,3446.62
2019/04/05,751.71,2296.33,7564.79,9748.73,779.93,1429.37,10773.04,6588.95,146.41,60140.53,574.69,1954.6,432.79,1734.62,1718.42,464.09,3813.5,579.67,722.62,83.08,2523.19,809.86,1031.06,16.58,153.94,322.14,228.62,1002.67,18251.87,5871.81,791.06,1464.3,4702.99,3434.26
2019/04/04,751.58,2269.76,7605.83,9886.66,774.73,1431.04,10809.87,6582.83,144.73,60321.18,570.03,1943.54,430.22,1730.08,1738.18,464.15,3790.61,576.49,715.79,82.39,2527.13,807.18,1020.79,16.63,153.72,322.06,228.79,998.15,18087.58,5951.81,792.96,1424.2,4715.14,3460.84
2019/04/03,749.3,2234.08,7608.82,9897.24,777.54,1415.8,10836.89,6582.72,145.39,60616.29,569.96,1948.26,424.37,1717.7,1742.24,465.03,3799.62,579.76,714.93,81.97,2523.84,799.22,1003.35,16.18,152.68,322.04,228.14,983.6,18156.48,5967.49,793.78,1397.84,4728.77,3471.91
2019/04/02,739.57,2211.14,7572.28,9758.64,769.27,1402.4,10742.55,6325.26,145.28,59233.73,566.91,1930.81,418.47,1684.45,1718.63,461.95,3776.43,572.64,707.93,81.66,2489.06,790.41,989.05,16.01,149.45,320.19,225.1,957.41,17738.66,5881.13,786.21,1370.09,4679.07,3437.82
2019/04/01,736.81,2213.7,7672.82,9735.94,770.88,1382.71,10694.72,6337.6,145.42,59692.21,565.41,1917.22,416.08,1680.0,1700.43,457.18,3760.54,570.27,697.79,81.17,2484.45,787.12,985.64,15.5,148.08,319.83,224.16,953.67,17870.61,5806.15,785.22,1354.99,4665.64,3444.55
2019/03/29,729.31,2187.53,7524.43,9699.3,760.2,1351.31,10610.85,6233.95,143.65,59660.35,552.0,1897.37,406.99,1672.18,1713.27,454.42,3732.31,566.55,685.2,80.01,2457.08,773.28,958.79,15.51,144.94,312.62,221.55,956.89,17950.19,5882.36,772.44,1331.72,4640.07,3449.68
2019/03/28,719.72,2174.16,7440.04,9541.55,761.24,1336.42,10535.52,6105.45,144.31,58077.4,547.27,1862.89,402.48,1667.03,1674.91,449.36,3695.02,549.05,680.65,78.79,2426.57,767.27,943.88,15.41,144.13,311.16,219.94,959.86,17700.54,5747.34,757.06,1323.53,4647.92,3379.46
2019/03/27,728.45,2215.96,7386.44,9734.74,786.91,1348.35,10715.9,6146.23,148.07,59823.37,557.58,1882.29,409.68,1663.34,1660.11,448.67,3696.75,549.65,683.8,78.88,2471.17,784.28,961.99,15.48,145.07,313.44,221.61,944.52,17962.96,5667.79,766.99,1325.2,4727.69,3426.31
2019/03/26,736.81,2220.97,7419.63,9935.42,788.89,1336.67,10800.18,6230.11,143.86,60768.63,561.44,1875.32,412.62,1672.93,1671.4,461.27,3701.54,560.01,685.99,78.56,2494.17,786.65,972.44,15.51,146.09,315.76,221.53,948.12,18606.92,5726.47,760.57,1316.98,4810.14,3507.98
2019/03/25,727.21,2178.85,7386.92,9734.84,776.3,1323.54,10604.11,6197.49,139.7,59892.87,558.3,1846.23,408.8,1653.46,1645.34,462.47,3653.55,550.88,677.31,78.7,2456.58,775.99,965.48,15.23,145.71,313.99,220.12,933.15,18260.16,5622.44,757.24,1308.31,4747.98,3429.49
2019/03/22,743.97,2238.05,7589.55,10010.21,794.57,1360.81,10897.77,6293.63,142.57,62787.76,565.04,1884.2,420.26,1677.09,1686.51,470.0,3705.32,560.91,692.32,79.98,2518.16,795.58,996.93,15.77,148.2,319.41,221.87,951.46,18460.65,5773.42,770.23,1328.86,4824.7,3502.35
2019/03/21,743.52,2238.81,7466.37,9976.73,795.33,1357.46,10983.26,6311.99,139.98,63105.88,561.47,1881.21,417.36,1682.85,1692.01,470.28,3750.63,571.67,698.06,79.59,2514.59,788.87,988.75,15.68,148.39,321.46,223.28,953.04,18414.67,5795.5,770.85,1316.83,4877.15,3494.89
2019/03/20,749.76,2234.91,7472.86,10177.11,792.79,1363.69,11144.01,6386.8,141.25,62193.28,567.53,1891.58,416.18,1699.98,1724.86,472.59,3776.42,578.49,703.54,80.22,2537.49,784.41,982.14,15.95,150.14,321.15,225.07,970.9,18263.07,5929.31,773.53,1321.7,4864.0,3568.03
2019/03/19,748.91,2246.36,7532.04,10164.3,789.66,1368.2,11137.04,6334.35,142.58,62524.59,568.04,1903.4,413.21,1704.62,1738.08,473.0,3800.33,583.13,707.72,80.36,2538.63,788.07,967.95,15.58,149.12,322.36,223.7,984.51,17953.32,5976.1,778.67,1315.26,4902.06,3531.24
2019/03/18,753.13,2262.31,7413.2,10378.28,766.6,1386.08,10962.91,6386.79,141.16,62528.98,569.87,1895.94,413.82,1727.78,1742.8,471.15,3824.7,585.3,710.37,80.56,2554.14,789.86,975.73,15.44,146.19,326.6,225.25,1002.37,18274.19,5993.6,780.05,1308.94,4926.7,3577.57
2019/03/15,748.36,2231.08,7332.53,10324.09,759.27,1371.34,10738.62,6416.22,140.39,62867.13,570.67,1881.35,412.16,1705.19,1765.98,470.28,3789.39,569.27,699.74,79.82,2539.12,783.07,975.92,15.16,145.84,326.07,221.87,987.97,18054.72,6092.1,779.58,1298.78,4827.24,3563.24
2019/03/14,755.42,2218.61,7268.53,10459.93,759.36,1368.3,10794.45,6447.75,140.74,63763.55,576.54,1902.7,415.78,1715.33,1744.86,483.81,3888.82,591.2,704.24,81.15,2556.4,790.74,983.07,15.75,146.12,329.52,225.18,986.71,18077.8,5997.66,782.73,1292.59,4780.68,3583.67
2019/03/13,754.89,2197.3,7219.66,10553.75,745.71,1376.02,10781.16,6551.77,141.83,62825.26,572.04,1872.41,411.21,1715.16,1764.58,488.78,3849.49,597.13,702.95,80.35,2555.66,786.78,967.25,15.73,144.36,324.82,223.9,994.19,18087.29,6096.53,773.6,1264.82,4782.96,3586.48
2019/03/12,754.76,2182.57,7249.85,10518.72,750.87,1346.96,10688.28,6654.0,140.64,63064.11,574.35,1880.0,409.99,1722.03,1780.44,488.94,3808.97,594.3,706.1,80.4,2553.03,785.88,960.57,15.66,145.33,323.72,223.43,1003.57,18258.35,6165.66,772.27,1264.36,4821.83,3590.5
2019/03/11,739.09,2159.66,7127.83,10131.85,746.32,1315.98,10589.09,6490.02,139.53,60481.31,569.53,1847.04,401.7,1703.56,1730.74,476.14,3768.0,587.26,692.98,79.41,2494.17,773.56,934.93,15.31,144.03,321.25,219.8,998.76,17867.18,5980.53,758.23,1230.16,4821.06,3516.83
2019/03/08,735.97,2163.51,6997.04,10062.57,750.13,1317.14,10433.26,6437.22,138.61,61284.57,564.73,1854.29,399.6,1692.59,1694.52,473.3,3808.76,600.75,685.87,79.55,2485.72,771.03,925.06,15.31,144.93,320.83,221.25,986.58,17327.63,5829.47,757.33,1240.55,4847.23,3490.23
2019/03/07,736.83,2167.21,6955.61,10011.88,752.09,1326.42,10408.57,6505.44,138.46,60657.18,566.99,1870.68,403.41,1693.3,1705.15,468.81,3811.89,600.43,689.77,79.39,2486.16,778.08,931.82,15.6,147.13,321.48,221.83,982.83,17552.99,5853.54,769.31,1249.26,4817.04,3480.76
2019/03/06,746.7,2168.63,7096.63,10219.31,754.6,1334.68,10599.73,6640.26,138.34,62237.56,569.02,1901.36,405.9,1712.06,1717.22,474.82,3857.48,615.87,693.19,80.39,2521.01,780.83,939.85,15.77,147.6,321.31,224.7,995.68,17658.08,5883.36,781.46,1261.28,4951.75,3565.3
2019/03/05,747.95,2168.46,7097.96,10300.45,733.48,1339.11,10671.25,6790.58,138.75,62659.49,567.6,1913.34,404.02,1716.43,1716.95,479.53,3881.93,612.61,683.44,80.85,2530.62,775.71,936.01,15.72,147.31,327.36,225.45,991.8,17948.03,5877.02,784.46,1262.14,4943.44,3582.4
